equity
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.135826481277
10000.135826481277
10000.135826481277
10000.135826481277
10000.135826481277
10000.135826481277
10000.135826481277
10000.272165433365
10000.272165433365
10000.272165433365
10000.272165433365
10000.410106258616
10000.410106258616
10000.410106258616
10000.410106258616
10000.410106258616
10000.410106258616
10000.410106258616
10000.410106258616
10000.410106258616
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.548700937112
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.688148572792
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.614914396125
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.548008846867
10000.481645192944
10000.481645192944
10000.481645192944
10000.481645192944
10000.481645192944
10000.481645192944
10000.481645192944
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.608699677614
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.747556052695
10000.88377191978
10000.88377191978
