time,open,high,low,close,tick_volume,spread,real_volume
2023-06-06 16:15:00,139.645,139.724,139.633,139.661,1416,0,0
2023-06-06 16:30:00,139.661,139.821,139.636,139.82,1967,0,0
2023-06-06 16:45:00,139.82,139.954,139.811,139.922,1593,0,0
2023-06-06 17:00:00,139.922,139.945,139.849,139.911,1759,0,0
2023-06-06 17:15:00,139.912,139.927,139.85,139.878,1239,0,0
2023-06-06 17:30:00,139.878,139.97,139.847,139.961,1070,0,0
2023-06-06 17:45:00,139.961,139.992,139.748,139.751,1701,0,0
2023-06-06 18:00:00,139.751,139.84,139.748,139.814,1332,0,0
2023-06-06 18:15:00,139.814,139.84,139.639,139.7,1328,0,0
2023-06-06 18:30:00,139.7,139.701,139.64,139.674,925,0,0
2023-06-06 18:45:00,139.673,139.699,139.6,139.668,1102,0,0
2023-06-06 19:00:00,139.668,139.72,139.572,139.653,944,0,0
2023-06-06 19:15:00,139.653,139.695,139.629,139.658,711,0,0
2023-06-06 19:30:00,139.66,139.684,139.625,139.64,689,0,0
2023-06-06 19:45:00,139.642,139.679,139.628,139.661,592,0,0
2023-06-06 20:00:00,139.661,139.755,139.657,139.669,646,2,0
2023-06-06 20:15:00,139.669,139.699,139.642,139.679,506,2,0
2023-06-06 20:30:00,139.679,139.702,139.651,139.69,527,2,0
2023-06-06 20:45:00,139.69,139.728,139.681,139.711,487,2,0
