time,open,high,low,close,tick_volume,spread,real_volume
2023-06-01 16:00:00,0.6528,0.6533,0.65234,0.65235,1055,0,0
2023-06-01 16:15:00,0.65235,0.65274,0.6521,0.65253,718,0,0
2023-06-01 16:30:00,0.65253,0.65368,0.65241,0.65321,1502,0,0
2023-06-01 16:45:00,0.65323,0.65378,0.65307,0.65329,1036,0,0
2023-06-01 17:00:00,0.65334,0.65497,0.6533,0.65368,2420,0,0
2023-06-01 17:15:00,0.65366,0.65388,0.65321,0.65369,1197,0,0
2023-06-01 17:30:00,0.65368,0.65482,0.65358,0.65475,1253,0,0
2023-06-01 17:45:00,0.65474,0.65576,0.65447,0.65557,1226,0,0
2023-06-01 18:00:00,0.65556,0.65664,0.65542,0.6565,972,0,0
2023-06-01 18:15:00,0.65649,0.65701,0.65643,0.65672,966,0,0
2023-06-01 18:30:00,0.65672,0.65773,0.65672,0.65745,947,0,0
2023-06-01 18:45:00,0.65743,0.65783,0.65729,0.65763,717,0,0
2023-06-01 19:00:00,0.65763,0.65791,0.65742,0.65772,805,0,0
2023-06-01 19:15:00,0.65772,0.65782,0.65756,0.65779,652,0,0
2023-06-01 19:30:00,0.65781,0.65801,0.65769,0.65773,473,0,0
2023-06-01 19:45:00,0.65773,0.65815,0.65764,0.65784,463,0,0
2023-06-01 20:00:00,0.65784,0.65793,0.65761,0.65786,384,1,0
2023-06-01 20:15:00,0.65786,0.65809,0.6577,0.65807,391,1,0
2023-06-01 20:30:00,0.65807,0.65807,0.65771,0.65795,389,1,0
2023-06-01 20:45:00,0.65795,0.65803,0.65786,0.65802,222,1,0
2023-06-01 21:00:00,0.65802,0.65813,0.65784,0.65786,334,1,0
2023-06-01 21:15:00,0.65786,0.65798,0.65773,0.65778,286,1,0
2023-06-01 21:30:00,0.65778,0.65798,0.65776,0.65781,248,1,0
2023-06-01 21:45:00,0.65781,0.65786,0.65716,0.65731,460,1,0
2023-06-01 22:00:00,0.6573,0.65762,0.65728,0.65753,494,0,0
2023-06-01 22:15:00,0.65753,0.65758,0.65728,0.65731,324,1,0
2023-06-01 22:30:00,0.65731,0.65732,0.65674,0.65697,371,1,0
2023-06-01 22:45:00,0.65696,0.65744,0.65696,0.65744,478,1,0
2023-06-01 23:00:00,0.65743,0.65753,0.65731,0.65741,229,1,0
2023-06-01 23:15:00,0.65742,0.65742,0.65702,0.65729,211,1,0
2023-06-01 23:30:00,0.65729,0.65741,0.65723,0.65735,122,1,0
2023-06-01 23:45:00,0.65734,0.65739,0.65723,0.65726,89,2,0
2023-06-02 00:00:00,0.65722,0.65722,0.65597,0.65659,66,23,0
2023-06-02 00:15:00,0.65652,0.65726,0.65652,0.65716,136,19,0
2023-06-02 00:30:00,0.65714,0.65718,0.657,0.65713,81,9,0
2023-06-02 00:45:00,0.65715,0.65719,0.65703,0.65704,230,3,0
2023-06-02 01:00:00,0.65691,0.65746,0.65691,0.65744,340,3,0
2023-06-02 01:15:00,0.65744,0.6575,0.65727,0.65739,357,2,0
2023-06-02 01:30:00,0.65738,0.65743,0.65715,0.65733,182,3,0
2023-06-02 01:45:00,0.65733,0.65754,0.65724,0.65751,205,1,0
2023-06-02 02:00:00,0.65751,0.65767,0.65734,0.65749,198,0,0
2023-06-02 02:15:00,0.65749,0.65763,0.65747,0.65763,130,0,0
2023-06-02 02:30:00,0.65763,0.65764,0.65753,0.65763,136,0,0
2023-06-02 02:45:00,0.65763,0.65795,0.65748,0.65776,238,0,0
2023-06-02 03:00:00,0.65778,0.65841,0.65741,0.65755,675,0,0
2023-06-02 03:15:00,0.65754,0.6579,0.65752,0.65786,353,0,0
2023-06-02 03:30:00,0.65785,0.65801,0.65749,0.65792,379,0,0
2023-06-02 03:45:00,0.65792,0.65793,0.65756,0.65756,384,0,0
2023-06-02 04:00:00,0.65756,0.65805,0.65753,0.65792,546,0,0
2023-06-02 04:15:00,0.65792,0.65829,0.6575,0.65823,587,0,0
2023-06-02 04:30:00,0.65823,0.65894,0.65805,0.65893,833,0,0
2023-06-02 04:45:00,0.65893,0.65999,0.65892,0.65958,1095,0,0
2023-06-02 05:00:00,0.65958,0.65986,0.6592,0.65967,662,0,0
2023-06-02 05:15:00,0.65966,0.66031,0.65961,0.66015,558,0,0
2023-06-02 05:30:00,0.66015,0.66035,0.66001,0.66021,450,0,0
2023-06-02 05:45:00,0.66022,0.66112,0.66015,0.66098,648,0,0
2023-06-02 06:00:00,0.66098,0.66124,0.66071,0.66121,653,0,0
2023-06-02 06:15:00,0.66121,0.66148,0.66116,0.66145,430,0,0
2023-06-02 06:30:00,0.66145,0.66154,0.66114,0.66131,486,0,0
2023-06-02 06:45:00,0.66131,0.66163,0.66129,0.66148,448,0,0
2023-06-02 07:00:00,0.66148,0.66159,0.66116,0.66126,364,0,0
2023-06-02 07:15:00,0.66126,0.66155,0.66119,0.66134,314,0,0
2023-06-02 07:30:00,0.66135,0.66145,0.66078,0.66078,385,0,0
2023-06-02 07:45:00,0.66078,0.66079,0.66052,0.66068,378,0,0
2023-06-02 08:00:00,0.66067,0.66113,0.66048,0.6611,424,0,0
2023-06-02 08:15:00,0.6611,0.6611,0.66055,0.66066,438,0,0
2023-06-02 08:30:00,0.66067,0.66156,0.66066,0.66143,532,0,0
2023-06-02 08:45:00,0.66139,0.66146,0.66106,0.6612,599,0,0
2023-06-02 09:00:00,0.66123,0.66172,0.66092,0.66134,857,0,0
2023-06-02 09:15:00,0.66134,0.66178,0.66111,0.66126,745,0,0
2023-06-02 09:30:00,0.66127,0.66157,0.6611,0.66146,592,0,0
2023-06-02 09:45:00,0.66146,0.66146,0.66095,0.6613,615,0,0
2023-06-02 10:00:00,0.6613,0.66164,0.66089,0.66101,925,0,0
2023-06-02 10:15:00,0.66101,0.6616,0.66101,0.66139,875,0,0
2023-06-02 10:30:00,0.66138,0.66146,0.66075,0.66091,777,0,0
2023-06-02 10:45:00,0.66091,0.66118,0.6609,0.66105,600,0,0
2023-06-02 11:00:00,0.66105,0.66145,0.66099,0.66141,686,0,0
2023-06-02 11:15:00,0.66141,0.66201,0.66141,0.66187,663,0,0
2023-06-02 11:30:00,0.66187,0.66217,0.66183,0.66211,582,0,0
2023-06-02 11:45:00,0.66211,0.66305,0.66169,0.66286,835,0,0
2023-06-02 12:00:00,0.66285,0.66293,0.66218,0.66273,778,0,0
2023-06-02 12:15:00,0.66273,0.66337,0.66268,0.66298,799,0,0
2023-06-02 12:30:00,0.66297,0.66327,0.66295,0.66305,455,0,0
2023-06-02 12:45:00,0.66305,0.66328,0.66303,0.66314,545,0,0
2023-06-02 13:00:00,0.66314,0.66339,0.66304,0.66334,357,0,0
2023-06-02 13:15:00,0.66333,0.66338,0.66273,0.66274,446,0,0
2023-06-02 13:30:00,0.66274,0.66314,0.66274,0.66312,425,0,0
2023-06-02 13:45:00,0.66313,0.66313,0.66242,0.66255,653,0,0
2023-06-02 14:00:00,0.66255,0.66258,0.66229,0.66242,577,0,0
2023-06-02 14:15:00,0.66242,0.66254,0.66222,0.66249,533,0,0
2023-06-02 14:30:00,0.66249,0.66254,0.66196,0.66213,526,0,0
2023-06-02 14:45:00,0.66213,0.66229,0.66187,0.66187,461,0,0
2023-06-02 15:00:00,0.66187,0.66262,0.66176,0.66244,611,0,0
2023-06-02 15:15:00,0.66245,0.66264,0.66223,0.66245,705,0,0
2023-06-02 15:30:00,0.66243,0.66387,0.66024,0.6621,3687,0,0
2023-06-02 15:45:00,0.66212,0.66236,0.66118,0.6622,1842,0,0
2023-06-02 16:00:00,0.6622,0.66331,0.66204,0.66235,1664,0,0
2023-06-02 16:15:00,0.66235,0.66327,0.66234,0.66302,1036,0,0
2023-06-02 16:30:00,0.66302,0.66352,0.66238,0.66265,1634,0,0
2023-06-02 16:45:00,0.66265,0.66273,0.66176,0.66239,1785,0,0
2023-06-02 17:00:00,0.66239,0.6628,0.66212,0.66217,1620,0,0
2023-06-02 17:15:00,0.66217,0.66227,0.66117,0.66179,1762,0,0
2023-06-02 17:30:00,0.66179,0.66269,0.66123,0.66238,1300,0,0
2023-06-02 17:45:00,0.66239,0.66241,0.66101,0.66134,1256,0,0
2023-06-02 18:00:00,0.66134,0.66198,0.66126,0.66193,1003,0,0
2023-06-02 18:15:00,0.66192,0.66224,0.66156,0.66219,689,0,0
2023-06-02 18:30:00,0.66219,0.66224,0.66122,0.66131,688,0,0
2023-06-02 18:45:00,0.6613,0.66153,0.66092,0.6615,789,0,0
2023-06-02 19:00:00,0.6615,0.66165,0.66086,0.66107,677,0,0
2023-06-02 19:15:00,0.66106,0.66123,0.66077,0.66123,556,0,0
2023-06-02 19:30:00,0.66123,0.6615,0.66123,0.66141,450,0,0
2023-06-02 19:45:00,0.66141,0.66153,0.66122,0.66125,541,0,0
2023-06-02 20:00:00,0.66125,0.66129,0.66101,0.66106,493,1,0
2023-06-02 20:15:00,0.66106,0.66139,0.66102,0.66138,360,1,0
2023-06-02 20:30:00,0.6614,0.66142,0.66086,0.66088,451,1,0
2023-06-02 20:45:00,0.66088,0.66092,0.66052,0.66064,348,1,0
2023-06-02 21:00:00,0.66064,0.66072,0.66016,0.66019,419,1,0
2023-06-02 21:15:00,0.66019,0.66061,0.66019,0.66058,331,1,0
2023-06-02 21:30:00,0.6606,0.66115,0.66058,0.66099,371,1,0
2023-06-02 21:45:00,0.66098,0.66121,0.66096,0.66119,348,1,0
2023-06-02 22:00:00,0.66118,0.66128,0.66094,0.66104,396,1,0
2023-06-02 22:15:00,0.66105,0.66125,0.66101,0.66113,294,1,0
2023-06-02 22:30:00,0.66114,0.66135,0.66096,0.66115,322,1,0
2023-06-02 22:45:00,0.66116,0.66121,0.6609,0.66092,330,1,0
2023-06-02 23:00:00,0.66093,0.66103,0.66084,0.66092,222,2,0
2023-06-02 23:15:00,0.66093,0.66095,0.66058,0.66058,192,2,0
2023-06-02 23:30:00,0.66058,0.66062,0.66048,0.66052,244,2,0
2023-06-02 23:45:00,0.66052,0.66053,0.66031,0.66048,251,2,0
2023-06-05 00:00:00,0.65998,0.66034,0.6599,0.6599,120,76,0
2023-06-05 00:15:00,0.66005,0.66048,0.65995,0.66004,206,30,0
2023-06-05 00:30:00,0.66011,0.66029,0.65998,0.66007,41,29,0
2023-06-05 00:45:00,0.66008,0.66034,0.65999,0.66001,218,18,0
2023-06-05 01:00:00,0.66001,0.66034,0.65982,0.66017,401,0,0
2023-06-05 01:15:00,0.66016,0.66056,0.66011,0.66053,480,1,0
2023-06-05 01:30:00,0.66053,0.66053,0.66013,0.66016,585,2,0
2023-06-05 01:45:00,0.66016,0.66022,0.66,0.66004,301,2,0
2023-06-05 02:00:00,0.66003,0.66026,0.65981,0.65985,491,0,0
2023-06-05 02:15:00,0.65985,0.66018,0.65983,0.65991,472,0,0
2023-06-05 02:30:00,0.65989,0.65996,0.65978,0.65991,493,0,0
2023-06-05 02:45:00,0.65986,0.65991,0.65952,0.65971,652,0,0
2023-06-05 03:00:00,0.65971,0.65985,0.65945,0.65977,828,0,0
2023-06-05 03:15:00,0.65977,0.65982,0.65945,0.65954,628,0,0
2023-06-05 03:30:00,0.65955,0.65987,0.65947,0.65982,730,0,0
2023-06-05 03:45:00,0.65983,0.65995,0.65965,0.65973,708,0,0
2023-06-05 04:00:00,0.65972,0.66022,0.65965,0.66006,1204,0,0
2023-06-05 04:15:00,0.66006,0.6601,0.65904,0.65929,1258,0,0
2023-06-05 04:30:00,0.65929,0.65981,0.65876,0.65961,1559,0,0
2023-06-05 04:45:00,0.65962,0.66084,0.65962,0.66052,1773,0,0
2023-06-05 05:00:00,0.66052,0.66072,0.66016,0.66037,1280,0,0
2023-06-05 05:15:00,0.66037,0.66045,0.65972,0.66024,1058,0,0
2023-06-05 05:30:00,0.66024,0.66056,0.66016,0.66043,990,0,0
2023-06-05 05:45:00,0.66046,0.66067,0.66029,0.66046,654,0,0
2023-06-05 06:00:00,0.66046,0.66072,0.66035,0.66042,719,0,0
2023-06-05 06:15:00,0.6604,0.66063,0.66026,0.6604,567,0,0
2023-06-05 06:30:00,0.66041,0.66081,0.66041,0.66067,668,0,0
2023-06-05 06:45:00,0.66067,0.66072,0.66046,0.66071,485,0,0
2023-06-05 07:00:00,0.66071,0.66071,0.65985,0.65987,579,0,0
2023-06-05 07:15:00,0.65987,0.66001,0.6598,0.66,406,0,0
2023-06-05 07:30:00,0.66001,0.66023,0.65983,0.66006,478,0,0
2023-06-05 07:45:00,0.66005,0.66042,0.66,0.66035,364,0,0
2023-06-05 08:00:00,0.66035,0.66045,0.66014,0.66025,578,0,0
2023-06-05 08:15:00,0.66026,0.6603,0.65997,0.66013,677,0,0
2023-06-05 08:30:00,0.66013,0.66074,0.66006,0.66073,849,0,0
2023-06-05 08:45:00,0.66073,0.661,0.66044,0.66058,831,0,0
2023-06-05 09:00:00,0.66059,0.66076,0.66006,0.66006,1413,0,0
2023-06-05 09:15:00,0.66006,0.66012,0.65966,0.65975,947,0,0
2023-06-05 09:30:00,0.65976,0.65995,0.65956,0.65972,859,0,0
2023-06-05 09:45:00,0.65971,0.65978,0.6594,0.65951,899,0,0
2023-06-05 10:00:00,0.65951,0.65964,0.65882,0.65933,1720,0,0
2023-06-05 10:15:00,0.65933,0.65965,0.65904,0.65952,1329,0,0
2023-06-05 10:30:00,0.65953,0.65999,0.65927,0.65959,1354,0,0
2023-06-05 10:45:00,0.65958,0.65966,0.65926,0.65931,1082,0,0
2023-06-05 11:00:00,0.65931,0.66005,0.6592,0.65971,1326,0,0
2023-06-05 11:15:00,0.65972,0.65993,0.65952,0.65958,979,0,0
2023-06-05 11:30:00,0.65958,0.65987,0.65945,0.65955,972,0,0
2023-06-05 11:45:00,0.65956,0.65959,0.65925,0.65946,697,0,0
2023-06-05 12:00:00,0.65946,0.65946,0.65902,0.65922,713,0,0
2023-06-05 12:15:00,0.65923,0.65923,0.65868,0.65906,476,0,0
2023-06-05 12:30:00,0.65905,0.65927,0.65895,0.65905,425,0,0
2023-06-05 12:45:00,0.65904,0.65917,0.65874,0.6588,376,0,0
2023-06-05 13:00:00,0.6588,0.65907,0.65851,0.6586,400,0,0
2023-06-05 13:15:00,0.6586,0.65874,0.65837,0.65851,370,0,0
2023-06-05 13:30:00,0.65851,0.65879,0.65845,0.6587,319,0,0
2023-06-05 13:45:00,0.6587,0.65896,0.6586,0.65888,332,0,0
2023-06-05 14:00:00,0.65887,0.65909,0.65871,0.65901,283,0,0
2023-06-05 14:15:00,0.65901,0.65905,0.65841,0.65849,345,0,0
2023-06-05 14:30:00,0.6585,0.65851,0.65795,0.65824,388,0,0
2023-06-05 14:45:00,0.65824,0.65862,0.65824,0.65854,460,0,0
2023-06-05 15:00:00,0.65855,0.65942,0.65835,0.65935,585,0,0
2023-06-05 15:15:00,0.65935,0.65963,0.65921,0.65961,515,0,0
2023-06-05 15:30:00,0.65962,0.65983,0.6593,0.65981,519,0,0
2023-06-05 15:45:00,0.65982,0.66031,0.65976,0.6602,518,0,0
2023-06-05 16:00:00,0.66019,0.66075,0.66017,0.66047,601,0,0
2023-06-05 16:15:00,0.66048,0.66126,0.66046,0.66108,674,0,0
2023-06-05 16:30:00,0.66108,0.66132,0.66075,0.66077,898,0,0
2023-06-05 16:45:00,0.66075,0.66137,0.6606,0.66062,961,0,0
2023-06-05 17:00:00,0.66088,0.66377,0.66088,0.66203,3013,0,0
2023-06-05 17:15:00,0.66204,0.66259,0.66121,0.66232,1777,0,0
2023-06-05 17:30:00,0.66231,0.66254,0.66163,0.66253,1136,0,0
2023-06-05 17:45:00,0.66253,0.66269,0.66181,0.66206,1195,0,0
2023-06-05 18:00:00,0.66206,0.66226,0.66126,0.66161,978,0,0
2023-06-05 18:15:00,0.66161,0.66225,0.66153,0.66214,597,0,0
2023-06-05 18:30:00,0.66214,0.66228,0.66116,0.66189,771,0,0
2023-06-05 18:45:00,0.66188,0.66248,0.66188,0.66248,688,0,0
2023-06-05 19:00:00,0.66249,0.66281,0.66238,0.66278,562,0,0
2023-06-05 19:15:00,0.66278,0.66283,0.66227,0.6624,486,0,0
2023-06-05 19:30:00,0.6624,0.66249,0.66183,0.66202,359,0,0
2023-06-05 19:45:00,0.66202,0.66234,0.66191,0.66225,417,0,0
2023-06-05 20:00:00,0.66225,0.66228,0.66198,0.66218,329,1,0
2023-06-05 20:15:00,0.66218,0.66226,0.66176,0.66182,418,1,0
2023-06-05 20:30:00,0.66181,0.66214,0.66164,0.66207,378,1,0
2023-06-05 20:45:00,0.66206,0.66225,0.66197,0.66215,357,1,0
2023-06-05 21:00:00,0.66216,0.66232,0.66183,0.66207,429,1,0
2023-06-05 21:15:00,0.66206,0.6623,0.66198,0.66215,419,1,0
2023-06-05 21:30:00,0.66215,0.66217,0.66163,0.66195,589,1,0
2023-06-05 21:45:00,0.66195,0.66196,0.6615,0.66168,492,1,0
2023-06-05 22:00:00,0.66168,0.66201,0.66147,0.66197,768,0,0
2023-06-05 22:15:00,0.66193,0.66218,0.66185,0.66193,434,0,0
2023-06-05 22:30:00,0.66193,0.66196,0.66168,0.66176,359,1,0
2023-06-05 22:45:00,0.66176,0.66177,0.66149,0.66156,395,1,0
2023-06-05 23:00:00,0.66156,0.66178,0.66156,0.66165,144,1,0
2023-06-05 23:15:00,0.66165,0.66177,0.66152,0.66162,219,1,0
2023-06-05 23:30:00,0.66162,0.66179,0.66158,0.66173,156,1,0
2023-06-05 23:45:00,0.66173,0.66178,0.66168,0.66177,84,2,0
2023-06-06 00:00:00,0.66155,0.66198,0.66152,0.6617,91,31,0
2023-06-06 00:15:00,0.66164,0.66176,0.66132,0.66134,139,22,0
2023-06-06 00:30:00,0.66137,0.66167,0.66129,0.66164,376,16,0
2023-06-06 00:45:00,0.66163,0.66178,0.66133,0.66174,327,3,0
2023-06-06 01:00:00,0.6617,0.66192,0.66161,0.66167,217,3,0
2023-06-06 01:15:00,0.66164,0.66168,0.66157,0.66163,144,3,0
2023-06-06 01:30:00,0.66163,0.66179,0.66159,0.66171,182,1,0
2023-06-06 01:45:00,0.66171,0.66183,0.66158,0.66178,464,2,0
2023-06-06 02:00:00,0.66178,0.662,0.66174,0.66188,334,0,0
2023-06-06 02:15:00,0.66189,0.66196,0.66163,0.66167,213,0,0
2023-06-06 02:30:00,0.66166,0.66176,0.66141,0.66145,203,0,0
2023-06-06 02:45:00,0.66145,0.66148,0.66126,0.66129,349,0,0
2023-06-06 03:00:00,0.66131,0.66137,0.6611,0.66128,411,0,0
2023-06-06 03:15:00,0.66128,0.66167,0.66127,0.66162,248,0,0
2023-06-06 03:30:00,0.66162,0.66174,0.66154,0.66167,321,0,0
2023-06-06 03:45:00,0.66167,0.66174,0.66136,0.66136,312,0,0
2023-06-06 04:00:00,0.66136,0.66166,0.66134,0.66161,456,0,0
2023-06-06 04:15:00,0.66161,0.66162,0.66131,0.66147,434,0,0
2023-06-06 04:30:00,0.66147,0.66165,0.6612,0.66133,608,0,0
2023-06-06 04:45:00,0.66135,0.66148,0.66098,0.66136,448,0,0
2023-06-06 05:00:00,0.66136,0.66237,0.66125,0.66217,652,0,0
2023-06-06 05:15:00,0.66215,0.66221,0.66186,0.66205,449,0,0
2023-06-06 05:30:00,0.66205,0.66208,0.66138,0.66163,493,0,0
2023-06-06 05:45:00,0.66163,0.66199,0.66144,0.66185,556,0,0
2023-06-06 06:00:00,0.66185,0.66186,0.66146,0.66168,496,0,0
2023-06-06 06:15:00,0.66169,0.66191,0.66152,0.66188,310,0,0
2023-06-06 06:30:00,0.66185,0.66187,0.66125,0.66151,347,0,0
2023-06-06 06:45:00,0.6615,0.66179,0.6615,0.66175,261,0,0
2023-06-06 07:00:00,0.66175,0.66207,0.66162,0.66201,270,0,0
2023-06-06 07:15:00,0.66202,0.6629,0.66194,0.66268,544,0,0
2023-06-06 07:30:00,0.66264,0.66734,0.6626,0.66647,2363,0,0
2023-06-06 07:45:00,0.66647,0.66659,0.66553,0.66649,958,0,0
2023-06-06 08:00:00,0.66651,0.66822,0.66651,0.66807,1094,0,0
2023-06-06 08:15:00,0.66806,0.66807,0.6669,0.66693,537,0,0
2023-06-06 08:30:00,0.66693,0.66717,0.66632,0.66642,591,0,0
2023-06-06 08:45:00,0.66642,0.6665,0.66596,0.66605,650,0,0
2023-06-06 09:00:00,0.66609,0.6668,0.6658,0.66676,1013,0,0
2023-06-06 09:15:00,0.66676,0.66841,0.66667,0.66735,1135,0,0
2023-06-06 09:30:00,0.66735,0.66748,0.6669,0.66695,939,0,0
2023-06-06 09:45:00,0.66696,0.66702,0.66609,0.66693,1070,0,0
2023-06-06 10:00:00,0.66693,0.66751,0.66692,0.6672,1119,0,0
2023-06-06 10:15:00,0.6672,0.66856,0.66614,0.66627,1392,0,0
2023-06-06 10:30:00,0.66627,0.6668,0.66559,0.66585,1361,0,0
2023-06-06 10:45:00,0.66586,0.66646,0.66565,0.66637,1014,0,0
2023-06-06 11:00:00,0.66638,0.66651,0.66565,0.66628,1233,0,0
2023-06-06 11:15:00,0.66628,0.66628,0.66571,0.66588,985,0,0
2023-06-06 11:30:00,0.66587,0.6663,0.66586,0.66618,757,0,0
2023-06-06 11:45:00,0.66617,0.66644,0.66564,0.66568,669,0,0
2023-06-06 12:00:00,0.66568,0.66605,0.66551,0.66603,798,0,0
2023-06-06 12:15:00,0.66604,0.66604,0.66564,0.66576,467,0,0
